No.,id,Address,飲水機數量(台),備註,indoor,level,repeat_on,opening_hours,operator,行政區,Address2,Response_Address,Response_X,Response_Y,Similarity,精確程度,Check2
397,393,臺中市新社區東興里興社街一段285號,1,東勢分局,,,,,臺中市政府警察局東勢分局東興派出所,東勢區,臺中市新社區東興里興社街一段285號,臺中市新社區東興里10鄰興社街一段285號,120.82112,24.20691,0.9733,OK,1
398,394,臺中市新社區福興里美林45號,1,東勢分局,,,,,臺中市政府警察局東勢分局福中派出所,東勢區,臺中市新社區福興里美林45號,臺中市新社區福興里5鄰美林53之1號,120.865671,24.15757,0.7865,medium,1
398,424,臺中市豐原區南陽路58巷400號,1,,,,,,豐原區第十二公墓觀音山納骨堂,豐原區,臺中市豐原區南陽路58巷400號,臺中市豐原區北陽里18鄰南陽路58巷400號,120.745202,24.244947,0.9297,OK,1
399,425,臺中市新社區興社街2段28-2號,1,,,,,,臺中市新社區戶政事務所,新社區,臺中市新社區興社街2段28-2號,臺中市新社區復盛里11鄰興社街二段28之2號,120.809044,24.233571,0.7309,OK,1
399,395,臺中市和平區東關路三段154號,4,和平分局,,,,,臺中市政府警察局和平分局,和平區,臺中市和平區東關路三段154號,臺中市和平區南勢里10鄰東關路三段154號,120.884083,24.175098,0.9385,OK,1
400,426,臺中市西屯區文心路二段99號,1,,,,,,臺中市政府地方稅務局文心分局,西屯區,臺中市西屯區文心路二段99號,臺中市西屯區惠來里3鄰文心路二段99號,120.646059,24.158627,0.9417,OK,1
401,427,臺中市大里區中興路二段633號,2,,,,,,臺中市政府地方稅務局大屯分局,大里區,臺中市大里區中興路二段633號,臺中市大里區大明里10鄰中興路二段633號,120.689382,24.115608,0.9200,OK,1
402,428,臺中市豐原區中山路291號,1,,,,,,臺中市政府地方稅務局豐原分局,豐原區,臺中市豐原區中山路291號,臺中市豐原區西勢里7鄰中山路291號,120.715085,24.247518,0.9250,OK,1
403,429,臺中市北屯區北平路三段38號,1,,,,,,臺中市政府地方稅務局東山分局,北屯區,臺中市北屯區北平路三段38號,臺中市北屯區平德里7鄰北平路三段38號,120.680974,24.170876,0.9200,OK,1
404,430,臺中市東區建中街141號,1,,,,,,臺中市政府地方稅務局大智分局,東區,臺中市東區建中街141號,臺中市東區東興里10鄰建中街141號,120.689603,24.129042,0.9333,OK,1
405,431,臺中市沙鹿區鎮政路8號,3,,,,,,臺中市政府地方稅務局沙鹿分局,沙鹿區,臺中市沙鹿區鎮政路8號,臺中市沙鹿區北勢里25鄰鎮政路8號,120.566245,24.233349,0.9200,OK,0
406,432,臺中市東勢區東蘭路25之2號,2,,,,,,臺中市政府地方稅務局東勢分局,東勢區,臺中市東勢區東蘭路25之2號,臺中市東勢區東新里12鄰東蘭路25之2號,120.826793,24.262536,0.9379,OK,1
407,433,臺中市西區五權路2之107號,1,18樓,yes,18,,,臺中市政府地方稅務局民權分局,西區,臺中市西區五權路2之107號,臺中市西區公民里30鄰五權路2之107號,120.665907,24.138766,0.9290,OK,1
408,434,臺中市太平區中政里中平路144號,3,,,,,,臺中市太平區公所,太平區,臺中市太平區中政里中平路144號,臺中市太平區中政里10鄰中平路144號,120.718563,24.126562,0.9765,OK,1
409,435,臺中市太平區興隆里光興路1266巷160號,1,,,,,,臺中市太平區古農莊文物館,太平區,臺中市太平區興隆里光興路1266巷160號,臺中市太平區興隆里8鄰光興路1266巷160號,120.742819,24.117078,0.9765,OK,1
410,436,臺中市太平區東平里中和街32號,1,,,,,,臺中市太平區東平(東和、成功)里活動中心,太平區,臺中市太平區東平里中和街32號,臺中市太平區東平里9鄰中和街30號,120.721818,24.134464,0.9318,medium,1
411,437,臺中市太平區豐年里大源路10巷40號,1,,,,,,臺中市太平區豐年(中山)里活動中心,太平區,臺中市太平區豐年里大源路10巷40號,臺中市太平區豐年里2鄰大源路10巷40之1號,120.724294,24.145286,0.9236,medium,1
412,438,臺中市太平區光隆里光明路36-6號,1,,,,,,臺中市太平區光隆(永隆)里活動中心,太平區,臺中市太平區光隆里光明路36-6號,臺中市太平區光隆里3鄰光明路36之6號,120.73147,24.110314,0.9707,OK,1
413,439,臺中市太平區興隆里興隆路76號,1,,,,,,臺中市太平區興隆里活動中心,太平區,臺中市太平區興隆里興隆路76號,臺中市太平區興隆里12鄰興隆路76號,120.732519,24.111664,0.9714,OK,1
414,440,臺中市太平區宜昌里十甲路599號,1,,,,,,臺中市太平區宜昌里活動中心,太平區,臺中市太平區宜昌里十甲路599號,臺中市太平區宜昌里14鄰十甲路601號,120.712929,24.144541,0.7451,medium,1
415,441,臺中市太平區太平里太平19街7巷1號,1,,,,,,臺中市太平區太平里活動中心,太平區,臺中市太平區太平里太平19街7巷1號,臺中市太平區太平里18鄰太平十五街7巷1號,120.716684,24.122505,0.7782,,1
416,442,臺中市梧棲區文昌路350號,1,,,,,,臺中市體育處臺中港區綜合體育館,梧棲區,臺中市梧棲區文昌路350號,臺中市梧棲區大村里7鄰文昌路350號,120.543469,24.244385,0.9125,OK,1
417,443,臺中市清水區中社里鎮政路101號,4,,,,,,臺中市清水區公所,清水區,臺中市清水區中社里鎮政路101號,臺中市清水區中社里3鄰鎮政路101號,120.559629,24.26832,0.9724,OK,1
418,444,臺中市大雅區雅環路二段301號,3,上班時間免費提供民眾飲水,,,,,臺中市大雅區公所,大雅區,臺中市大雅區雅環路二段301號,臺中市大雅區上雅里13鄰雅環路二段301號,120.64777,24.229098,0.9077,OK,1
419,445,臺中市豐原區市政路2號,9,,,,,,臺中市豐原區公所,豐原區,臺中市豐原區市政路2號,臺中市豐原區田心里4鄰市政路2號,120.71805,24.241249,0.9273,OK,0
420,446,臺中市豐原區水源路1-1號,1,,,,,,豐原漆藝館,豐原區,臺中市豐原區水源路1-1號,臺中市豐原區南嵩里7鄰水源路1號,120.747614,24.254985,0.7800,medium,1
421,447,臺中市豐原區自成街27號,4,,,,,,豐原區老人文康活動中心(豐原區老人會),豐原區,臺中市豐原區自成街27號,臺中市豐原區中陽里8鄰自成街51號,120.725671,24.251404,0.6066,,1
422,448,臺中市豐原區育仁路81號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館豐原分館藝文館,豐原區,臺中市豐原區育仁路81號,臺中市豐原區田心里4鄰育仁路81號,120.717405,24.241135,0.9543,OK,1
423,449,臺中市豐原區市政路2號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館豐原分館兒少館,豐原區,臺中市豐原區市政路2號,臺中市豐原區田心里4鄰市政路2號,120.71805,24.241249,0.9273,OK,0
424,450,臺中市豐原區水源路17巷2號,1,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館豐原南嵩分館,豐原區,臺中市豐原區水源路17巷2號,臺中市豐原區南嵩里4鄰水源路17巷6號,120.74481,24.25485,0.7650,medium,1
425,451,臺中市龍井區龍泉里觀光路2號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館龍井分館,龍井區,臺中市龍井區龍泉里觀光路2號,臺中市龍井區龍泉里9鄰觀光路2號,120.545106,24.192433,0.9615,OK,1
426,452,臺中市龍井區新庄里中沙路新庄仔巷19之1號,1,僅於圖書館開館時間提供使用，2樓,yes,2,,,臺中市立圖書館龍井山頂分館,龍井區,臺中市龍井區新庄里中沙路新庄仔巷19之1號,臺中市龍井區新庄里1鄰中沙路新庄仔巷19之1號,120.57616,24.182917,0.9842,OK,1
427,453,臺中市潭子區中山路二段399號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館潭子分館,潭子區,臺中市潭子區中山路二段399號,臺中市潭子區潭秀里8鄰中山路二段399號,120.70502,24.213537,0.9091,OK,1
428,454,臺中市南屯區大墩十二街361號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館南屯分館,南屯區,臺中市南屯區大墩十二街361號,臺中市南屯區惠中里16鄰大墩十二街361號,120.645075,24.14963,0.9056,OK,1
429,455,臺中市西區精誠路256號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館西區分館,西區,臺中市西區精誠路256號,臺中市西區公正里3鄰精誠路256號,120.654962,24.149327,0.9185,OK,1
430,456,臺中市太平區太平三街20號,1,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館太平分館,太平區,臺中市太平區太平三街20號,臺中市太平區長億里3鄰太平三街30號,120.721443,24.118703,0.7404,medium,1
431,457,臺中市太平區中山路一段213號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館太平坪林分館,太平區,臺中市太平區中山路一段213號,臺中市太平區勤益里4鄰中山路一段213號,120.731354,24.14218,0.9214,OK,1
432,458,臺中市大肚區大德六街30號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大肚分館,大肚區,臺中市大肚區大德六街30號,臺中市大肚區頂街里43鄰大德六街30號,120.540962,24.153804,0.9030,OK,1
433,459,臺中市大肚區中沙路1-2號,1,龍井分館興建中，目前仍用活動中心二樓營運，左列地址為活動中心之地址。,yes,2,,,臺中市立圖書館大肚山上分館,大肚區,臺中市大肚區中沙路1-2號,臺中市大肚區蔗?里10鄰中沙路1之2號,120.575372,24.172858,0.9161,OK,1
434,460,臺中市石岡區明德路175號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館石岡分館,石岡區,臺中市石岡區明德路175號,臺中市石岡區萬安里8鄰明德路175號,120.775767,24.273823,0.9267,OK,1
435,461,臺中市東勢區豐勢路518號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館東勢分館,東勢區,臺中市東勢區豐勢路518號,臺中市東勢區南平里5鄰豐勢路518號,120.827861,24.258601,0.9292,OK,1
436,462,臺中市烏日區興祥街121號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館烏日分館,烏日區,臺中市烏日區興祥街121號,臺中市烏日區九德里17鄰興祥街121號,120.637366,24.10934,0.9152,OK,1
437,463,臺中市大甲區水源路167號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大甲分館(臨時服務處),大甲區,臺中市大甲區水源路167號,臺中市大甲區中山里7鄰水源路167號,120.626859,24.3409,0.9383,OK,0
438,464,臺中市大安區興安路378號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大安分館,大安區,臺中市大安區興安路378號,臺中市大安區中庄里12鄰興安路378號,120.588887,24.345485,0.9333,OK,1
439,465,臺中市東區建德街144號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館東區分館,東區,臺中市東區建德街144號,臺中市東區東興里10鄰建德街144號,120.689611,24.1294,0.9333,OK,1
440,466,臺中市北區永興街299號,1,僅於圖書館開館時間提供使用，6樓,yes,6,,,臺中市立圖書館北區分館,北區,臺中市北區永興街299號,臺中市北區賴厝里1鄰永興街299號,120.682185,24.165929,0.9250,OK,0
441,467,臺中市霧峰區大同路8號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館霧峰區分館,霧峰區,臺中市霧峰區本堂里大同路20號,臺中市霧峰區本堂里7鄰大同路26號,120.702023,24.061279,0.6820,,0
442,468,臺中市北屯區興安路一段162號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大墩兒童館,北屯區,臺中市北屯區興安路一段162號,臺中市北屯區平昌里1鄰興安路一段162號,120.694577,24.169386,0.9125,OK,1
443,469,臺中市西區英才路600號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大墩分館,西區,臺中市西區英才路600號,臺中市西區安龍里6鄰英才路600號,120.665695,24.141523,0.9032,OK,0
444,470,臺中市豐原區圓環東路782號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館葫蘆墩分館,豐原區,臺中市豐原區圓環東路782號,臺中市豐原區田心里24鄰圓環東路86之1號,120.715949,24.244272,0.6314,,0
445,471,臺中市北屯區大連路三段122號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館北屯分館,北屯區,臺中市北屯區大連路三段122號,臺中市北屯區平田里17鄰大連路三段122號,120.694214,24.174471,0.9111,OK,1
446,472,臺中市北屯區豐樂路二段158號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館北屯四張犁分館,北屯區,臺中市北屯區豐樂路二段158號,臺中市北屯區仁和里16鄰豐樂路二段158號,120.680172,24.194919,0.9286,OK,1
447,473,臺中市西屯區福星路666號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館西屯分館,西屯區,臺中市西屯區福星路666號,臺中市西屯區逢甲里8鄰福星路666號,120.648954,24.172841,0.9241,OK,1
448,474,臺中市西屯區安和路60號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館西屯協和分館,西屯區,臺中市西屯區安和路60號,臺中市西屯區協和里10鄰安和路60號,120.619929,24.168385,0.9241,OK,1
449,475,臺中市后里區敦東里文化路28號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館后里分館,后里區,臺中市后里區敦東里文化路28號,臺中市后里區墩東里5鄰文化路28號,120.715416,24.306886,0.7918,OK,1
450,476,臺中市大里區中興路一段163號,5,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大里分館,大里區,臺中市大里區中興路一段163號,臺中市大里區東湖里30鄰中興路一段163號,120.695662,24.087683,0.9286,OK,1
451,477,臺中市大里區德芳路一段229號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大里德芳分館,大里區,臺中市大里區德芳路一段229號,臺中市大里區長榮里16鄰德芳路一段229之10號,120.686006,24.107922,0.8743,medium,1
452,478,臺中市大里區中興路一段163號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大里大新分館,大里區,臺中市大里區中興路一段163號,臺中市大里區東湖里30鄰中興路一段163號,120.695662,24.087683,0.9286,OK,0
453,479,臺中市沙鹿區鎮南路二段488號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館沙鹿深波分館,沙鹿區,臺中市沙鹿區鎮南路二段488號,臺中市沙鹿區美仁里11鄰鎮南路二段488號,120.564105,24.233438,0.9143,OK,1
454,480,臺中市沙鹿區文昌街12號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館沙鹿文昌分館,沙鹿區,臺中市沙鹿區文昌街12號,臺中市沙鹿區洛泉里15鄰文昌街12號,120.562093,24.236303,0.9056,OK,1
455,481,臺中市外埔區甲后路440-1號,1,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館外埔分館,外埔區,臺中市外埔區甲后路440-1號,臺中市外埔區大同里3鄰甲后路440之1號,120.652269,24.332987,0.9374,OK,1
456,482,臺中市清水區鎮政路50號,1,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館清水分館,清水區,臺中市清水區鎮政路50號,臺中市清水區南社里10鄰鎮政路50號,120.5614,24.266628,0.9071,OK,1
457,483,臺中市中區成功路300號,1,僅於圖書館開館時間提供使用，7樓,yes,7,,,臺中市立圖書館中區分館,中區,臺中市中區成功路300號,臺中市中區柳川里12鄰成功路300號,120.679527,24.143929,0.9037,OK,0
458,484,臺中市梧棲區雲及街72號,3,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館梧棲分館,梧棲區,臺中市梧棲區民生街15之77號,臺中市梧棲區安仁里10鄰民生街15之77號,120.533033,24.251865,0.4223,,0
459,485,臺中市梧棲區民生街15之77號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館梧棲親子分館,梧棲區,臺中市梧棲區民生街15之77號,臺中市梧棲區安仁里10鄰民生街15之77號,120.533033,24.251865,0.9412,OK,1
460,486,臺中市南區五權南路335號,5,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館南區分館,南區,臺中市南區五權南路335號,臺中市南區平和里5鄰五權南路335號,120.669748,24.120119,0.9280,OK,0
461,487,臺中市神岡區中山路1460號,4,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館神岡分館,神岡區,臺中市神岡區中山路1460號,臺中市神岡區神岡里2鄰中山路1460號,120.660956,24.259063,0.9280,OK,1
462,488,臺中市新社區興社街四段1巷1號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館新社分館,新社區,臺中市新社區興社街四段1巷1號,臺中市新社區新社里2鄰興社街四段1巷3號,120.809513,24.240398,0.8539,medium,1
463,489,臺中市大雅區雅潭路四段800號,2,僅於圖書館開館時間提供使用,,,,,臺中市立圖書館大雅分館,大雅區,臺中市大雅區雅潭路四段800號,臺中市大雅區二和里10鄰雅潭路四段800號,120.650267,24.221822,0.9179,OK,1
464,490,臺中市西區民權路99號,2,(大門入口處服務臺),yes,,,,臺中市政府環境保護局,西區,臺中市西區民權路99號,臺中市西區利民里15鄰民權路99號,120.67799,24.138377,0.8846,OK,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,1
